1,D
2,D
3,B
4,B
5,A
6,D
7,C
8,C
9,B
10,D
11,B
12,B
13,D
14,B
15,B
16,A
17,C
18,B
19,B
20,A
21,A
22,C
23,C
24,D
25,B
26,A
27,A
28,A
29,D
30,A
31,C
32,D
33,C
34,D
35,A
36,B
37,B
38,D
39,C
40,C
41,A
42,D
43,A
44,B
45,C
46,A
47,D
48,D
49,B
50,D
51,B
52,C
53,C
54,A
55,B
56,B
57,A
58,A
59,A
60,B
61,B
62,A
63,C
64,D
65,A
66,B
67,C
68,A
69,D
70,B
71,C
72,C
73,B
74,C
75,B
76,A
77,A
78,C
79,C
80,C
81,B
82,C
83,D
84,D
85,C
86,D
87,D
88,D
89,D
90,C
91,D
92,B
93,B
94,D
95,B
96,C
97,C
98,D
99,D
100,D
101,B
102,D
103,A
104,D
105,D
106,D
107,A
108,C
109,D
110,D
111,C
112,B
113,C
114,D
115,C
116,B
117,A
118,B
119,D
120,C
121,D
122,A
123,B
124,A
125,A
126,A
127,D
128,A
129,D
130,C
131,D
132,C
133,B
134,C
135,A
136,D
137,D
138,B
139,D
140,C
141,A
142,B
143,D
144,B
145,C
146,A
147,D
148,D
149,C
150,A
151,D
152,C
153,C
154,B
155,C
156,B
157,D
158,A
159,C
160,A
161,D
162,A
163,B
164,B
165,A
166,B
167,A
168,B
169,A
170,A
171,D
172,C
173,C
174,C
175,B
176,B
177,B
178,D
179,C
180,D
181,D
182,D
183,A
184,C
185,D
186,B
187,D
188,D
189,B
190,A
191,B
192,D
193,D
194,D
195,C
196,A
197,A
198,A
199,A
200,B
201,D
202,D
203,B
204,A
205,D
206,C
207,A
208,A
209,A
210,C
211,C
212,B
213,C
214,C
215,B
216,C
217,A
218,D
219,C
220,B
221,A
222,A
223,D
224,C
225,D
226,A
227,D
228,D
229,B
230,B
231,B
232,D
233,C
234,A
235,C
236,D
237,C
238,C
239,B
240,B
241,B
242,A
243,D
244,A
245,D
246,C
247,B
248,A
249,D
250,C
251,C
252,B
253,D
254,A
255,A
256,B
257,A
258,D
259,D
260,C
261,C
262,B
263,B
264,C
265,B
266,C
267,A
268,A
269,C
270,B
271,D
272,D
273,B
274,B
275,B
276,A
277,C
278,A
279,D
280,D
281,A
282,D
283,A
284,A
285,C
286,C
287,D
288,D
289,A
290,A
291,B
292,B
293,D
294,A
295,B
296,A
297,C
298,A
299,D
300,A
301,B
302,B
303,D
304,D
305,C
306,A
307,B
308,D
309,C
310,A
311,D
312,C
313,B
314,D
315,C
316,A
317,B
318,B
319,A
320,B
321,A
322,B
323,D
324,D
325,A
326,B
327,A
328,D
329,C
330,D
331,A
332,D
333,A
334,C
335,D
336,C
337,C
338,B
339,C
340,D
341,A
342,C
343,A
344,C
345,C
346,B
347,D
348,D
349,D
350,A
351,A
352,A
353,C
354,A
355,D
356,A
357,A
358,B
359,B
360,B
361,C
362,B
363,D
364,D
365,D
366,C
367,B
368,B
369,C
370,B
371,C
372,D
373,B
374,A
375,C
376,C
377,C
378,C
379,A
380,C
381,C
382,B
383,B
384,C
385,B
386,C
387,B
388,C
389,D
390,D
391,D
392,C
393,C
394,A
395,A
396,B
397,B
398,D
399,A
400,A
401,A
402,D
403,A
404,A
405,C
406,A
407,B
408,D
409,D
410,B
411,A
412,C
413,C
414,B
415,A
416,B
417,A
418,D
419,A
420,D
421,C
422,A
423,B
424,D
425,A
426,C
427,A
428,A
429,C
430,D
431,C
432,B
433,D
434,A
435,D
436,A
437,C
438,C
439,D
440,D
441,A
442,B
443,B
444,B
445,C
446,C
447,C
448,C
449,B
450,B
451,B
452,D
453,A
454,D
455,C
456,D
457,D
458,D
459,B
460,C
461,D
462,D
463,A
464,A
465,D
466,B
467,D
468,A
469,A
470,D
471,A
472,C
473,B
474,C
475,A
476,B
477,B
478,D
479,A
480,C
481,A
482,A
483,B
484,B
485,C
486,D
487,C
488,B
489,D
490,D
491,C
492,C
493,A
494,D
495,D
496,D
497,D
498,A
499,D
500,A
501,C
502,D
503,D
504,C
505,A
506,A
507,C
508,B
509,B
510,A
511,A
512,B
513,C
514,C
515,D
516,A
517,A
518,D
519,D
520,B
521,B
522,C
523,B
524,B
525,A
526,A
527,A
528,D
529,D
530,B
531,B
532,A
533,D
534,D
535,D
536,C
537,A
538,C
539,A
540,B
541,C
542,D
543,C
544,C
545,D
546,A
547,A
548,A
549,D
550,A
551,A
552,A
553,A
554,D
555,B
556,C
557,B
558,D
559,A
560,C
561,B
562,D
563,A
564,B
565,D
566,D
567,D
568,A
569,B
570,C
571,B
572,B
573,C
574,D
575,C
576,C
577,D
578,B
579,B
580,C
581,B
582,C
583,C
584,A
585,D
586,B
587,C
588,B
589,B
590,C
591,D
592,C
593,C
594,B
595,B
596,D
597,A
598,B
599,A
600,A
601,A
602,D
603,B
604,B
605,B
606,C
607,B
608,D
609,A
610,D
611,C
612,B
613,B
614,C
615,C
616,D
617,D
618,B
619,A
620,D
621,A
622,C
623,A
624,C
625,B
626,B
627,C
628,C
629,C
630,A
631,B
632,A
633,D
634,C
635,D
636,A
637,B
638,D
639,A
640,A
641,A
642,C
643,A
644,C
645,C
646,C
647,D
648,B
649,D
650,D
651,B
652,A
653,C
654,A
655,B
656,A
657,B
658,C
659,C
660,D
661,B
662,D
663,B
664,B
665,C
666,D
667,B
668,A
669,D
670,B
671,B
672,B
673,B
674,B
675,C
676,C
677,D
678,B
679,B
680,C
681,B
682,D
683,A
684,D
685,C
686,A
687,B
688,B
689,A
690,D
691,A
692,C
693,D
694,A
695,C
696,A
697,D
698,C
699,A
700,A
701,B
702,D
703,C
704,A
705,C
706,B
707,C
708,D
709,B
710,D
711,A
712,D
713,D
714,C
715,C
716,C
717,B
718,A
719,C
720,C
721,D
722,D
723,D
724,A
725,D
726,C
727,C
728,A
729,B
730,C
731,C
732,A
733,C
734,C
735,B
736,A
737,A
738,C
739,D
740,A
741,B
742,C
743,B
744,A
745,C
746,A
747,A
748,B
749,C
750,B
751,C
752,A
753,C
754,A
755,B
756,A
757,B
758,A
759,B
760,A
761,D
762,D
763,B
764,C
765,D
766,B
767,B
768,D
769,A
770,D
771,B
772,D
773,D
774,A
775,A
776,A
777,B
778,C
779,D
780,B
781,C
782,D
783,B
784,A
785,B
786,B
787,D
788,B
789,B
790,D
791,A
792,B
793,C
794,D
795,A
796,D
797,A
798,D
799,C
800,A
801,B
802,D
803,B
804,D
805,D
806,D
807,C
808,D
809,B
810,C
811,B
812,A
813,B
814,C
815,B
816,A
817,A
818,B
819,A
820,D
821,A
822,A
823,C
824,C
825,B
826,D
827,D
828,C
829,D
830,C
831,C
832,B
833,A
834,A
835,D
836,B
837,D
838,D
839,D
840,C
841,C
842,D
843,D
844,D
845,C
846,C
847,A
848,B
849,A
850,D
851,D
852,A
853,D
854,D
855,D
856,A
857,C
